Product Id,Net Weight,Size,Value,Storage,Packaging Cost,Expiry Period,Length,Height,Width,Volume,Perishable Index,Flammability Index,F145,F7987,F992,Air,Road,Rail,Sea
nbq9EQhFaMzbwf3N2NgNro,-0.607525,C,-0.677286,-1,-0.258911,0.547509,0.431179,-0.158599,0.346645,0.401721,0.031552,-0.642874,0.900511,0.431179,0.401721,1,1,1,1
NNKBxCFTpKKjVnhEzsZE7f,-0.452377,A,-0.286223,0,-0.64753,0.146955,0.397955,-0.627557,0.462168,-0.062597,-0.011158,-0.519377,0.733724,0.397955,-0.062597,1,1,0,1
NUBThDCwL3QF7JSVwuYESF,-0.293508,B,-0.607503,-1,-0.062637,0.532853,0.449397,-0.524177,0.699316,0.270982,-0.672829,-0.359709,-0.311832,0.449397,0.270982,0,0,1,1
6CwcetXN38SQwafstFtsws,-0.361093,D,-0.205865,-1,-0.268235,0.224752,0.27397,-0.562669,0.670227,0.069687,-0.738217,-0.952425,0.124514,16,0.069687,0,0,1,1
9Td2uLgJ33yopeH5f7H55p,-0.30105,D,-0.435548,-1,-0.024539,0.634193,-0.08101,-0.038492,0.309841,-0.180127,-0.089805,0.675492,-0.228665,-0.08101,-0.180127,0,1,0,1
AmzenJWU4PjknejCLS2eXz,-0.610595,C,-0.756592,-1,-0.365854,0.630991,-0.091491,-0.122702,0.402295,0.351372,0.087261,0.521208,-0.915169,-0.091491,0.351372,0,0,0,1
9NAHx9j9DugQCtdXzyaGGd,-0.365816,C,-0.023021,0,-0.086698,0.615571,-0.213542,-0.242375,0.417151,-0.317937,-0.368438,0.827127,0.6043,-0.213542,-0.317937,0,1,1,0
XZdyYN2UyZpPey57P96MX8,-0.239322,E,0.004743,-1,-0.021227,0.37123,-0.114783,-0.05649,0.094856,-0.130842,0.458474,-0.020627,-0.464885,-0.114783,,0,1,0,1
cdQMgWZAFVAbujKWSG54YQ,-0.137952,A,-0.646697,-1,-0.417712,0.259218,-0.233087,-0.777473,0.354395,-0.12462,0.258499,-0.42496,-0.634712,-0.233087,,0,1,0,1
g8M8NN5TBvWW2FcxUqBDxy,0.008433,D,-0.05529,0,-0.675079,0.276801,0.018023,-0.593109,0.262651,0.284722,-0.420135,-0.399765,0.79508,0.018023,0.284722,0,0,1,0
2E3BTKMBeitJ8c7ExoEtqv,0.090106,E,-0.100162,0,-0.391131,-0.02068,0.22807,-0.271733,0.096073,0.204956,-0.263875,-0.874534,0.11742,0.22807,,0,1,1,1
5EoGfHayhV7MHP3U8owEKC,-0.023208,E,-0.107603,-1,-0.453766,0.019523,0.435705,-0.605379,0.263242,0.463008,0.578389,-0.036067,-0.402696,0.435705,0.463008,0,1,1,1
8Jn8HaGVZB7vHMcMjfJZg4,-0.289532,E,-0.617664,0,-0.122033,0.218793,0.354039,-0.192433,0.726572,-0.158183,-0.971185,-0.943944,0.223846,0.354039,-0.158183,0,0,0,1
dheZKuk8nBxdqyb9FhVqiZ,-0.009155,C,-0.11183,0,-0.040201,0.025079,0.330355,-0.320127,0.669516,0.0662,0.552403,-0.392048,-0.836113,0.330355,,1,0,1,1
URanpMcUQjycyDnx6B8GBw,-0.098301,B,-0.336628,-1,-0.738313,-0.032566,0.244753,-0.762206,0.730051,-0.070914,-0.549322,-0.635778,0.050051,0.244753,-0.070914,0,0,1,1
Z8kZB4igELxwFNZysMVXov,-0.009774,E,0.07409,0,-0.368803,0.692862,0.063017,-0.483774,0.761,0.471721,0.853634,-0.870575,0.797905,0.063017,0.471721,0,0,0,1
JiYyLi4HxoWZhfnrjzoJLn,-0.293364,E,-0.027701,0,-0.109849,0.540761,-0.058668,-0.000404,0.420343,0.518255,0.392004,0.720702,0.01277,-0.058668,,0,1,1,1
dYsum5t7aA2zpTtWbe5Y42,0.06783,E,-0.544041,-1,-0.146627,0.583483,-0.07552,-0.593602,0.408617,-0.099455,-0.969508,-0.760369,0.021787,-0.07552,-0.099455,1,1,0,1
F3H6cvL9qYCJcKwoDF5RiF,0.100997,E,-0.448518,0,-0.1933,0.148773,-0.048172,-0.734778,0.866072,0.062097,0.009051,0.9616,-0.386932,-0.048172,0.062097,0,0,1,1
6Q3sthrkc7e7s2vhkeaFm3,-0.24744,E,-0.297892,0,-0.097037,0.001661,0.554329,-0.527091,0.317131,0.0188,0.503169,-0.552946,0.763616,0.554329,,0,1,0,1
CRpKwEKubM6WMpXVj3gmq9,-0.322209,C,0.016739,0,-0.51457,0.300494,0.118131,-0.325688,0.717978,0.502838,0.090274,-0.27987,0.199383,0.118131,0.502838,0,0,1,1
kGMysvdzZTUSKrjtDBF9wK,-0.46143,C,-0.14445,0,-0.344898,0.346219,0.259117,-0.204979,0.370263,0.420717,-0.463541,-0.389714,-0.39976,0.259117,0.420717,1,0,0,0
agtziMUhyNJqaBdtJUeoNz,-0.093063,E,0.031027,-1,-0.064136,0.030438,0.144103,-0.78522,0.247085,-0.287597,-0.265952,0.660462,-0.207986,0.144103,,0,1,1,1
JY5RwYJj2pFSU6ZEqr54hy,-0.476997,B,-0.11991,0,-0.276227,0.007634,0.528197,-0.0403,0.341449,-0.24456,,0.064296,0.981974,0.528197,-0.24456,0,1,0,1
YzLfm2vQvXWwoo2jpze3ti,-0.574451,D,-0.037852,0,-0.227712,0.25061,0.004349,-0.819546,0.318346,-0.076736,-0.569034,-0.194075,0.779622,0.004349,,0,1,0,1
EjdtuQGbdqos5cRqDV6NMR,0.100538,D,-0.590968,-1,0.008692,0.393535,-0.15692,-0.763643,0.171195,-0.05595,0.319767,-0.044524,0.775613,-0.15692,-0.05595,0,1,0,1
nYk3PFua6NKoHXJRqjFPNt,-0.629705,D,-0.45987,0,-0.067457,0.25439,-0.172501,-0.657527,0.296982,0.440942,0.866257,0.946374,0.055629,-0.172501,,0,1,0,1
nnVhJmwokLdFtmhkvAw2yB,-0.213371,C,-0.154371,-1,-0.397255,0.127487,0.359909,-0.250179,0.723937,0.325421,0.367308,-0.136655,0.676972,0.359909,0.325421,0,0,1,0
gFKpAmhovkSQvBCZsHDxpm,-0.555947,E,-0.76526,-1,-0.587533,0.583684,-0.180721,-0.543708,0.568184,-0.248025,0.442206,0.77782,-0.948597,-0.180721,,0,1,1,0
aB7G6gAxorF8TpAbpAkmgS,0.110112,C,-0.63732,0,-0.75511,0.561307,0.261288,-0.103036,0.648542,0.042548,-0.010533,-0.250354,0.086678,0.261288,0.042548,0,1,0,0
Q3FyicLZqGd9kzg7AccqLi,-0.289232,D,-0.472745,0,-0.58567,0.433349,0.499347,-0.496286,0.725561,-0.210136,-0.167451,-0.797057,-0.033877,0.499347,-0.210136,1,0,0,0
Mf7DN9KwGnsFxd766P8myj,0.067941,B,-0.079125,-1,-0.686974,0.372542,0.288149,-0.628128,0.769048,-0.198241,-0.701237,-0.762631,0.157639,0.288149,,0,0,0,1
9fUktiMnLPN6pe69yEX6eH,-0.668059,C,-0.625217,0,-0.554971,0.118384,0.252156,-0.590764,0.836927,-0.335117,0.455514,0.754362,-0.418805,299,-0.335117,0,0,0,1
ZrH8kZMdM4hKxceFSGSKwq,-0.518615,E,-0.635112,0,-0.748006,0.017959,0.372935,-0.694656,0.703012,0.300868,0.068157,-0.369854,-0.127741,0.372935,0.300868,0,0,0,1
PutyZwJhrTg7FU3XDQxK6m,-0.531162,D,-0.692745,-1,-0.453323,,-0.148957,-0.616026,0.343999,0.498037,0.692947,-0.737398,0.639859,-0.148957,0.498037,0,1,0,1
VPFG3EdoqU83pYZvQPgKKn,-0.670106,D,-0.345513,0,-0.365755,0.526565,0.008467,-0.708012,0.297764,-0.261927,0.388792,0.852586,-0.626111,0.008467,-0.261927,0,1,0,1
N87K5o3ZzoKdLG5UhuDuA5,-0.563722,B,-0.578897,0,-0.649443,-0.024708,0.620155,-0.303067,0.400949,0.196671,0.062075,-0.734489,0.598621,0.620155,0.196671,0,1,0,1
Nt6i2F43GykAUoA2EtVATk,-0.464204,E,-0.0545,-1,-0.48903,0.525052,0.421178,-0.449158,0.397063,0.320451,0.21543,0.509194,-0.739597,0.421178,0.320451,0,1,0,1
GftVnThXeHkaS6fe8zA3dN,-0.573989,D,-0.374226,-1,-0.129784,0.251549,-0.089732,-0.429008,0.079136,0.42495,-0.095008,0.051993,-0.686237,-0.089732,0.42495,0,1,0,1
BGRzpVezu3DpdcCGShbuz9,0.003682,E,-0.432094,0,-0.578498,-0.00613,0.536074,-0.033912,0.464037,-0.259013,0.792364,-0.122948,-0.73254,0.536074,,0,1,0,0
oS6Vsgit5HJUjo9hR2Z5j7,-0.555266,D,-0.464561,-1,-0.031026,0.407593,-0.12578,-0.090754,0.20421,-0.315138,0.008536,0.175892,-0.920741,-0.12578,-0.315138,0,1,0,0
fBFv3wmL98bh5CdnFWsvxm,-0.474549,C,-0.547312,-1,-0.093921,0.455647,0.178868,-0.130688,0.074817,-0.26933,-0.465186,-0.812333,0.562724,0.178868,,0,1,0,1
huV3VGv42LiiVJttFpy3yS,-0.629879,C,-0.352397,-1,-0.12572,0.160464,-0.170175,-0.397047,0.37139,-0.219789,-0.117428,-0.490385,0.516903,-0.170175,-0.219789,1,1,0,1
FPb7ASLuRstcAPPfTrt596,-0.145581,E,-0.341969,0,-0.308279,0.685412,-0.122016,-0.694475,0.608073,0.234089,0.999426,-0.192546,-0.203188,-161,0.234089,0,0,0,1
BSFD53oKVzjtS57KpJagZg,-0.105989,E,-0.160863,0,-0.132633,0.301173,0.429191,-0.420848,0.656596,-0.076516,0.154825,-0.105314,0.738749,0.429191,-0.076516,0,0,1,1
fuML2DtuBbhnhcx8xNDteG,-0.494106,D,-0.228794,0,-0.39405,0.530602,0.403062,-0.352146,0.10145,0.079295,0.481712,-0.346218,-0.112656,0.403062,0.079295,0,1,0,0
QWLwFB3NKJ7s8syipX5k2J,0.089191,D,-0.187871,0,-0.671522,-0.153127,0.489724,-0.340824,0.83194,-0.292222,-0.898384,-0.130554,-0.471669,0.489724,,0,0,0,1
7BXzYYMjeq2r2qHMiXMveg,-0.049066,E,0.060069,0,-0.019672,0.049732,0.062498,-0.350022,0.580407,-0.231999,-0.384046,0.613083,-0.756682,0.062498,,0,1,0,1
JLmPqP6Dywo53bCRJ9isEM,-0.119043,E,-0.295228,0,-0.518343,0.475916,0.393644,-0.090757,0.443848,0.271442,-0.889373,0.212928,0.061665,0.393644,,0,1,1,1
gmjqGS6XSQwarPXQAr8zpX,-0.325649,D,-0.749381,-1,-0.70041,0.319368,-0.109386,-0.453456,0.876141,-0.206966,,0.056357,0.481103,-0.109386,-0.206966,0,0,0,1
AoWcCjN6DA3crfrE78r83p,0.118796,A,0.000201,0,-0.662989,0.080755,0.147112,-0.121681,0.792252,0.01992,-0.282098,0.757717,-0.078571,0.147112,,0,0,0,1
coipC7hi3KdR7b2N3CwKRL,-0.38159,C,0.031841,-1,-0.051262,0.26006,0.300579,-0.413634,0.130519,0.098851,0.657797,-0.558455,0.57214,0.300579,0.098851,0,1,1,1
JuZhpTLXUVK8B7AyYwnkSW,-0.046473,E,-0.478895,0,0.058368,,0.398819,-0.12357,0.678123,-0.275099,0.598801,0.431244,-0.673485,182,,0,1,0,1
4GP3ca5VyGjuo5saAzwyFW,-0.599062,C,-0.366023,0,-0.32923,,0.416775,-0.172968,0.408301,0.266606,-0.05945,0.086448,0.446489,0.416775,0.266606,0,1,0,1
oPyev9xzZxkqZ4JvVJunMv,-0.663251,E,-0.132947,0,-0.582739,0.628553,0.132907,-0.758086,0.453778,-0.207989,-0.187342,-0.658918,-0.948385,212,-0.207989,0,1,0,1
FyNr6YQWdeuYDGzojj3CZC,-0.665944,E,-0.626353,0,-0.336588,,0.275367,-0.52691,0.065202,-0.198805,-0.077334,0.593689,0.224688,113,-0.198805,0,1,0,1
QbXwqCn34trxns2sDcdRjs,-0.400923,E,-0.573118,0,-0.746273,0.662892,-0.145056,-0.492775,0.018329,0.025196,-0.036847,0.200793,0.363644,-0.145056,0.025196,0,0,0,1
KrhUnpdQNRriZNb3LBtYmm,-0.604739,E,-0.172979,-1,-0.473682,-0.12838,0.242257,-0.508376,0.718002,0.084948,-0.83394,0.182868,-0.948997,0.242257,0.084948,0,0,0,1
THFU3jqRNHh7nTsez5svrZ,-0.64003,E,-0.186823,0,-0.124651,0.666008,0.259605,-0.384899,0.841042,0.445377,,-0.007097,-0.661564,0.259605,0.445377,0,0,0,1
iMiKGeKzVPrMqURjLCwbzk,0.069789,E,-0.265365,0,-0.079906,0.227827,-0.058755,-0.122675,0.639398,0.384776,-0.609599,0.875581,0.760542,-0.058755,,0,0,1,1
9GcTANiLuGYMtPQcf3yCGu,-0.403177,A,0.041079,0,-0.781459,0.406255,-0.193221,-0.742528,0.135216,0.509357,-0.455373,0.6975,0.495654,-0.193221,0.509357,0,0,1,1
doqLq8QHnRUZZAnstWdMeX,-0.511204,D,-0.570546,0,-0.211854,0.163509,0.077529,-0.808331,0.145821,0.165721,0.729907,0.59616,-0.14357,-144,,0,1,0,1
d7ML9Qiyw6aVSNnyHS597G,-0.489063,D,-0.439547,0,0.051473,0.585858,-0.070071,-0.742859,0.116513,-0.016637,-0.088337,-0.389586,-0.875302,-181,-0.016637,0,1,0,1
UFBzkcNKaQ2j68MJBwTHnM,-0.162427,E,0.032456,-1,-0.097057,0.508607,0.483948,-0.139388,0.595066,0.092694,0.423936,0.773274,-0.754699,0.483948,0.092694,0,1,1,1
kugxL9oFXAPyL2GUVFXXhL,-0.058424,B,-0.744816,0,-0.635888,0.05678,0.54309,-0.738647,0.702096,-0.301165,0.894114,-0.615622,0.760412,62,,1,1,0,1
Wvez6dvFNRJaopqkpcotBh,-0.655557,E,-0.085714,0,-0.000908,0.563494,0.040387,-0.097974,0.458231,-0.164091,0.645485,0.902297,0.342766,0.040387,-0.164091,0,1,0,1
mVSMsvPd5gGcTvKxAWoMxr,-0.627108,B,-0.746315,-1,-0.441685,-0.008569,0.516498,-0.121427,0.366178,-0.068105,-0.10869,0.819019,0.764421,0.516498,,0,1,1,0
T5j3Ugdw2trdg2G5ueUwka,-0.41501,B,-0.657167,-1,0.000443,0.509343,0.131132,-0.316389,0.478568,-0.219766,-0.196904,-0.828499,0.196756,0.131132,-0.219766,0,1,0,1
oVeG6V5U5PUnVrsugqoSY7,-0.263348,D,0.002471,0,-0.475027,0.635712,0.38478,-0.149837,0.276988,-0.077985,0.97172,0.689044,0.104548,0.38478,-0.077985,0,1,1,1
kdudBNL8pKRZhRon5tpKGP,0.162117,B,-0.705877,-1,0.000646,0.479565,-0.111289,-0.109478,0.245272,0.181443,0.620818,-0.948521,0.586308,-0.111289,,0,1,0,1
V55mqPq5VzQTqd5rjoBYTJ,-0.606812,E,-0.375028,-1,-0.466434,0.638346,0.498814,-0.049247,0.490138,0.32333,-0.576762,-0.15898,-0.601935,0.498814,0.32333,0,1,0,1
gTBbHqg4ukq7k8wKPHksvi,-0.148067,D,-0.663583,-1,-0.240231,0.451408,0.211999,-0.180677,0.325755,-0.079106,-0.679307,-0.44968,-0.744626,0.211999,,0,0,0,1
oXHTunz4kx8EEFgG8KBaZE,-0.349618,D,-0.573743,0,-0.100149,0.027897,0.571837,-0.202338,0.742068,0.304108,0.601483,-0.566736,-0.239226,0.571837,0.304108,0,0,0,1
CjawLXpCJ5YMyLHtqTH3cQ,-0.35415,B,-0.458096,0,-0.119089,0.50644,0.409222,-0.395575,0.487455,0.27209,-0.76565,-0.53093,-0.126318,0.409222,0.27209,0,1,0,1
iwW5o8DioWpnJ3gZhsPWiU,-0.193172,C,-0.307194,0,-0.576984,0.087813,-0.007971,-0.365737,0.054248,0.405917,-0.207014,0.784558,-0.382406,-0.007971,,1,1,1,1
8yYTtRdNbSeAeMxpmymSXw,-0.093886,E,-0.584983,0,-0.768636,0.509075,0.109465,-0.443998,0.073974,-0.18753,-0.194916,0.744106,-0.463952,0.109465,-0.18753,0,0,0,1
J4jirooVYBtjeWGTGMcAhr,0.007728,E,-0.274788,-1,-0.15696,,-0.109988,-0.719021,0.284708,-0.216834,0.507138,-0.201332,-0.514776,-0.109988,-0.216834,0,1,1,1
hrxQNYCFkobxZMEKFR9xzj,-0.634437,E,-0.178874,-1,-0.756014,0.143958,0.618907,-0.622381,0.236866,0.451144,0.07844,0.094832,-0.106654,0.618907,0.451144,0,0,0,1
2W4kTcptjTFsudQYMsyeYT,0.086708,B,-0.719592,-1,-0.358361,-0.120326,0.56532,-0.080732,0.48421,-0.237592,0.544934,-0.475401,0.905597,0.56532,,0,1,0,1
gQnATYHCyMVGptUAPj9iHp,0.113028,D,-0.591569,-1,-0.726077,0.237083,0.372416,-0.454314,0.098176,-0.046208,0.005679,-0.56479,0.846597,0.372416,-0.046208,0,0,0,1
TZAQgZGxVRpTEqnbic97wy,-0.159843,A,-0.509133,0,-0.487171,0.20206,-0.136924,-0.714843,0.528425,0.214519,-0.751271,-0.002509,-0.268575,-0.136924,0.214519,0,1,0,0
JjVYAxh8NoupvsxosJ4iGy,0.013522,A,-0.4782,-1,-0.353759,0.06309,0.266788,0.010361,0.121664,0.441587,-0.992782,0.553276,0.343385,0.266788,0.441587,1,1,0,1
QEZpmiUpaKktubEWw4qwbM,-0.377515,C,-0.76328,0,0.040638,0.662267,0.218866,-0.579746,0.51569,-0.105082,0.868742,0.201276,0.351828,0.218866,-0.105082,0,1,0,0
EeFdQWVQvvd8GXAuM7ZSnC,-0.086687,E,-0.02525,-1,0.043957,0.424946,-0.060437,-0.027288,0.343026,0.179989,-0.212391,0.579964,0.624528,-0.060437,0.179989,0,0,1,1
RDsBSYcqDX6SGxi76zvGwx,-0.147409,D,-0.63286,0,0.000914,0.121355,0.282609,-0.2884,0.331391,-0.159124,0.311438,-0.360474,-0.824625,0.282609,,0,1,0,1
Sschqt4GYexm4MHYjXUinU,-0.180318,E,0.062836,0,-0.356207,0.217794,0.143295,-0.706876,0.646471,0.009988,0.103986,-0.107921,-0.570847,0.143295,,0,0,1,1
N3AEJtrcGWMvDnWjFRV4zP,-0.314853,D,-0.663461,0,-0.200836,-0.08051,-0.061016,-0.639366,0.224323,-0.330063,0.452936,-0.348053,0.70715,-0.061016,-0.330063,0,1,0,1
JYJJjaYzYBoBFJHcLWtc69,-0.528824,E,-0.340311,0,-0.311599,0.073361,0.294182,-0.012203,0.176932,0.115342,-0.470935,-0.072371,0.547069,0.294182,0.115342,0,1,0,1
MRHX66q3yUYroYe4GrKpP9,-0.415331,E,-0.667982,0,-0.49883,0.2005,0.312688,-0.474637,0.57117,0.291426,0.467195,-0.953838,-0.718378,0.312688,,1,1,0,0
hLfJqAPAxkQvZGo9XmY2US,-0.431631,E,-0.204838,0,-0.376952,-0.06809,-0.20241,-0.744885,0.531235,-0.172876,-0.100659,0.507147,-0.203383,-0.20241,-0.172876,0,1,0,1
6EcreR67CuHbRaHoXdCEgn,0.071214,C,0.069594,-1,-0.584248,0.412467,-0.22362,-0.014855,0.661843,-0.273494,0.462319,-0.178179,-0.670965,-0.22362,-0.273494,0,0,0,1
k8JfDvPag9vEqJ5QzmaiKh,-0.483778,E,-0.177885,0,-0.227551,0.317858,0.35185,-0.03063,0.449065,0.120112,-0.500455,-0.306755,0.310503,0.35185,0.120112,0,1,0,1
eqLatWpD9VQdjDeaXEMfhJ,-0.107072,C,-0.492862,0,-0.373278,,-0.012646,-0.088099,0.60115,-0.238043,0.336248,-0.54027,0.813102,-0.012646,-0.238043,0,0,0,1
Ri79BNzoz68auXhQ5htMaT,-0.181465,D,-0.231537,0,-0.589624,0.286865,0.216017,-0.416264,0.546059,0.379282,-0.275272,0.992075,-0.043007,0.216017,0.379282,1,1,1,1
kJbeXeqwTL9Lzm8abqjkEo,-0.488816,D,-0.732492,-1,-0.328889,0.698186,0.437146,-0.634593,0.095809,0.213905,0.821258,-0.63597,-0.995606,0.437146,,1,1,0,0
QjVb8egHoJDctgUiZLhJE2,0.13435,C,-0.384154,-1,-0.743435,0.687019,0.488924,-0.208896,0.847731,0.262838,0.319564,0.28326,0.053367,-200,,0,1,0,1
YG7jtHiGNrWqN9oJtPt3HN,-0.258522,E,-0.57935,0,-0.770841,0.698021,0.57277,-0.407952,0.809978,0.268046,0.820022,0.231073,-0.662087,0.57277,0.268046,1,0,0,1
Zhz2s9ZxhEK23CzhJrAJMb,-0.641482,E,-0.350078,-1,-0.615484,-0.106535,0.31495,-0.696382,0.459338,0.438187,0.877148,0.706361,0.205548,0.31495,,0,1,0,0
BjnyoezYBzaT73jUYR9Bti,-0.315591,D,-0.334236,0,-0.473046,0.345887,-0.061644,-0.239383,0.102075,0.513615,0.447822,-0.756451,-0.995352,-0.061644,0.513615,0,1,1,1
9bw67SpejeYZLwVpkCZjj3,-0.521696,B,-0.457067,0,-0.539464,-0.0497,-0.056231,-0.613927,0.489427,0.223202,0.36208,-0.251812,-0.685944,-0.056231,,0,1,0,1
FxKNdc5xeSMLivYe6srWwP,-0.28257,E,-0.538689,-1,-0.28386,0.069719,-0.098418,-0.828454,0.137272,0.333689,-0.241777,-0.359436,-0.125937,-0.098418,,0,1,0,1
Ydsyh83iMhhFhCt5skGXru,-0.157678,D,-0.591571,0,-0.305359,0.279237,0.389701,-0.2133,0.145207,0.251509,0.499255,0.850895,0.422203,0.389701,,0,1,0,1
92TsUC7exnWiqy6Jxr4yUc,0.000963,D,-0.135382,-1,-0.560635,0.241118,0.028228,-0.602278,0.583397,0.357826,0.484122,-0.799651,0.034616,0.028228,0.357826,0,1,1,1
ZFYeSNDtVefbDu9ixCWVSm,-0.398204,E,-0.362561,-1,-0.320909,0.26917,0.410007,-0.484811,0.425425,-0.193612,,0.349443,-0.733063,0.410007,,0,1,1,1
Pkg47zCuUeXP8jjiK6mspa,-0.030982,D,-0.120931,0,-0.34886,-0.069572,0.496176,-0.195057,0.827497,-0.282231,-0.217688,0.017557,0.838634,-288,-0.282231,0,0,0,1
SUuykqn4SVj6fXCt38jnL6,-0.584573,D,-0.62097,-1,-0.719879,0.367731,0.083095,-0.199502,0.635404,0.214821,-0.254917,0.770871,0.963835,256,0.214821,0,0,1,1
SSRTFsrTDaZSxyYEPkB9dB,-0.241877,C,-0.167988,0,-0.415232,0.076492,0.315829,-0.663592,0.832282,0.252166,0.906071,0.405735,-0.019097,0.315829,0.252166,0,0,0,1
KdEc6cdUGgmV4e5HAVGFJT,-0.676505,E,0.047849,0,-0.561272,0.6837,0.483658,0.002782,0.089527,-0.035157,-0.535333,0.277883,0.272045,0.483658,,1,1,0,1
4vDxDqUToesSz5SbNYwSYm,-0.605832,B,-0.21955,-1,-0.377612,0.355956,0.365445,-0.276224,0.247726,0.00736,0.894079,-0.729501,0.43072,0.365445,0.00736,0,1,0,1
N9AsjarpLNubfMHeAKLFdQ,-0.37809,D,-0.724835,0,0.042013,0.150212,0.146436,-0.690368,0.255872,-0.242918,-0.09481,0.075425,-0.882055,0.146436,-0.242918,0,1,0,0
b6JX2kUKhgCkKUCPLKYLCz,-0.439225,E,-0.139321,-1,-0.093133,0.501742,0.398809,-0.585703,0.757409,0.185035,0.171222,0.561784,0.547151,0.398809,0.185035,1,0,0,1
icc94Kz2whNaH9T4MiLt8V,-0.19021,D,-0.03557,0,-0.473144,0.572379,0.231706,-0.20475,0.559988,0.139414,-0.137888,0.149496,0.501992,0.231706,0.139414,0,1,1,1
8ao3ZvT8j5j8QDiuifVcwX,-0.316845,E,-0.358223,0,-0.106539,0.697165,0.197429,-0.727996,0.53617,-0.262172,-0.207786,-0.175274,0.477826,0.197429,-0.262172,0,1,1,1
3RipfX4x8dsYJweDnqgMTW,-0.626654,D,-0.489453,-1,-0.622686,0.334173,0.285181,-0.271442,0.118201,-0.332872,0.705981,0.969925,0.284619,0.285181,,0,1,0,1
7hSrSCKonbMyWWnTf8nEoG,0.128349,B,-0.380871,0,-0.349577,0.42526,0.400742,-0.388707,0.046952,0.119703,-0.223817,-0.952651,-0.017393,0.400742,,0,1,0,1
95vEYP6XCUvC6hrEWUAkbN,-0.226567,D,-0.3495,-1,-0.702069,0.406955,0.114085,-0.02542,0.211001,-0.016456,-0.015555,0.429044,-0.4243,0.114085,,0,0,1,1
jEMbo8BtuCesJop9q3GNdh,-0.021196,D,-0.098769,0,-0.644029,0.147737,-0.158351,-0.486392,0.861255,0.109999,0.401403,0.287209,-0.386631,27,0.109999,0,0,0,1
S4BAFLzvpJLjnF8aG2PhyN,-0.15862,E,-0.190252,0,-0.790168,0.443846,0.212636,-0.284642,0.77984,0.126632,-0.023475,0.940998,-0.811512,0.212636,0.126632,1,0,0,0
MLbbbCDVcRKWanTVD29rYf,-0.59484,D,-0.147696,0,-0.578718,-0.05113,0.002041,-0.686533,0.135221,-0.038085,0.745539,-0.494898,0.167158,0.002041,-0.038085,0,1,0,0
VxWiR7JqmarfTVDnJtoged,-0.471272,E,-0.625479,0,0.012909,0.235523,0.200209,-0.103484,0.355455,-0.007122,0.774981,-0.604629,-0.267891,0.200209,-0.007122,0,1,0,1
kbhWXNb8QRe99439HGAYqm,-0.055959,D,-0.417351,-1,-0.6389,-0.083277,0.178268,-0.53317,0.048968,-0.240172,0.427616,0.917297,-0.571713,0.178268,-0.240172,0,1,0,1
S3QXVASb3ZkokL3tNEAGRo,-0.357087,C,-0.241006,-1,-0.317206,0.642174,0.072938,-0.432333,0.474214,-0.173577,-0.70783,-0.384006,-0.005365,0.072938,-0.173577,0,1,1,1
Ymk9oFr2KGdB6rSDNfPjLU,-0.576855,E,0.045203,-1,-0.430438,-0.142068,0.56218,-0.791437,0.297716,0.349743,-0.837939,-0.50741,-0.689923,0.56218,0.349743,0,1,0,1
BkvD9H2dXx5NJy6QKAQiN9,-0.172078,E,-0.427939,0,-0.749931,-0.018856,-0.182242,-0.807977,0.865879,0.076385,-0.7287,-0.337519,0.118014,-0.182242,0.076385,0,0,0,1
oG2VDarS9eHJcodw4BgJsZ,0.009425,D,-0.021294,-1,-0.113875,0.184805,0.033353,-0.186189,0.581137,0.239316,-0.930097,-0.82024,-0.04737,0.033353,,0,1,1,1
kUCdMhdUu9RXtgx6xbUo4b,-0.548918,B,-0.714574,-1,0.05856,-0.137925,0.048615,-0.015811,0.368295,0.038493,0.057788,-0.762231,-0.787804,0.048615,0.038493,1,1,0,1
ZBoGhr3x9FUZLza2JD836H,-0.669484,D,-0.666013,-1,-0.774935,,0.529864,-0.416824,0.049018,-0.191001,0.87342,-0.513682,0.451396,0.529864,-0.191001,0,0,0,1
dD3Svrpn9ScjVsi6Vm8G4M,-0.32648,B,-0.096488,-1,-0.530078,-0.160219,0.565634,-0.329212,0.366097,0.47867,0.382282,0.608359,-0.757294,0.565634,,1,1,0,1
jZrBWrY3qhv7EpotQwbhhK,-0.174989,D,-0.278861,-1,-0.219524,-0.145771,0.368417,-0.344908,0.023656,0.234238,-0.736861,0.291199,0.473442,0.368417,0.234238,0,1,1,1
6Y7pSzCPa2yWBNr3YaquvK,0.129715,D,-0.152639,0,-0.506078,0.245173,0.042712,-0.774662,0.166092,-0.324181,0.784497,-0.247739,-0.283372,0.042712,,0,1,1,1
9mEXtb5N8xh2wbZvVAnJ6C,-0.638296,D,-0.433663,0,-0.330846,0.665662,0.345751,-0.676218,0.45826,0.368041,-0.526529,0.631369,0.823941,0.345751,0.368041,0,1,0,1
nBMSt8HNUmrjfv8H6Z7A8o,0.095512,B,-0.612806,-1,-0.13343,0.136124,0.36219,-0.339125,0.325266,0.220646,0.34077,0.338944,0.568106,0.36219,0.220646,0,1,0,0
VwBTTiw9wMTfCRpFjvCbEq,-0.405127,E,-0.407941,-1,-0.70544,,-0.184962,-0.25377,0.866502,-0.252459,0.007816,-0.256828,0.283105,159,-0.252459,0,0,0,1
